time,coolant (degF),catalyst (degF),speed (mph),engine
2025-08-02 06:38:39.250,170.6,786.74,0.0,1
2025-08-02 06:38:39.404,170.6,786.74,0.0,1
2025-08-02 06:38:39.589,170.6,786.74,0.0,1
2025-08-02 06:38:39.710,170.6,786.74,0.0,1
2025-08-02 06:38:39.779,170.6,786.74,0.0,1
2025-08-02 06:38:39.878,170.6,786.74,0.0,1
2025-08-02 06:38:40.030,170.6,786.74,0.0,1
2025-08-02 06:38:40.211,170.6,786.74,0.0,1
2025-08-02 06:38:40.345,170.6,786.74,0.0,1
2025-08-02 06:38:40.416,170.6,786.74,0.0,1
2025-08-02 06:38:40.486,170.6,786.74,0.0,1
2025-08-02 06:38:40.577,170.6,786.74,0.0,1
2025-08-02 06:38:40.733,170.6,786.74,0.0,1
2025-08-02 06:38:40.882,170.6,786.74,0.0,1
2025-08-02 06:38:41.059,170.6,786.74,0.0,1
2025-08-02 06:38:41.184,170.6,786.74,0.0,1
2025-08-02 06:38:41.280,170.6,786.92,0.0,1
2025-08-02 06:38:41.375,170.6,786.92,0.0,1
2025-08-02 06:38:41.521,170.6,786.92,0.0,1
2025-08-02 06:38:41.735,170.6,786.92,0.0,1
2025-08-02 06:38:42.004,170.6,786.92,0.0,1
2025-08-02 06:38:42.201,170.6,786.92,0.0,1
2025-08-02 06:38:42.326,170.6,786.92,0.0,1
2025-08-02 06:38:42.496,170.6,786.92,0.0,1
2025-08-02 06:38:42.622,170.6,786.92,0.0,1
2025-08-02 06:38:42.719,170.6,786.92,0.0,1
2025-08-02 06:38:42.812,170.6,786.92,0.0,1
2025-08-02 06:38:42.911,170.6,786.92,0.0,1
2025-08-02 06:38:43.058,170.6,786.92,0.0,1
2025-08-02 06:38:43.250,170.6,786.92,0.0,1
2025-08-02 06:38:43.373,170.6,786.92,0.0,1
2025-08-02 06:38:43.476,170.6,786.92,0.0,1
2025-08-02 06:38:43.626,170.6,786.92,0.0,1
2025-08-02 06:38:43.729,170.6,786.92,0.0,1
2025-08-02 06:38:43.880,170.6,787.1,0.0,1
2025-08-02 06:38:44.001,170.6,787.1,0.0,1
2025-08-02 06:38:44.097,170.6,787.1,0.0,1
2025-08-02 06:38:44.164,170.6,787.1,0.0,1
2025-08-02 06:38:44.264,170.6,787.1,0.0,1
2025-08-02 06:38:44.414,170.6,787.1,0.0,1
2025-08-02 06:38:44.564,170.6,787.1,0.0,1
2025-08-02 06:38:44.747,170.6,787.1,0.0,1
2025-08-02 06:38:44.876,170.6,787.1,0.0,1
2025-08-02 06:38:44.974,170.6,787.1,0.0,1
2025-08-02 06:38:45.120,170.6,787.1,0.0,1
2025-08-02 06:38:45.269,170.6,787.1,0.0,1
2025-08-02 06:38:45.366,170.6,787.1,0.0,1
2025-08-02 06:38:45.512,170.6,787.1,0.0,1
2025-08-02 06:38:45.587,170.6,787.1,0.0,1
2025-08-02 06:38:45.673,170.6,787.1,0.0,1
2025-08-02 06:38:45.763,170.6,787.1,0.0,1
2025-08-02 06:38:45.963,170.6,787.1,0.0,1
2025-08-02 06:38:46.064,170.6,787.1,0.0,1
2025-08-02 06:38:46.234,170.6,787.1,0.0,1
2025-08-02 06:38:46.581,170.6,787.1,0.0,1
2025-08-02 06:38:46.783,170.6,787.1,0.0,1
2025-08-02 06:38:46.992,170.6,787.1,0.0,1
2025-08-02 06:38:47.212,170.6,787.28,0.0,1
2025-08-02 06:38:47.343,170.6,787.28,0.0,1
2025-08-02 06:38:47.486,170.6,787.28,0.0,1
2025-08-02 06:38:47.582,170.6,787.28,0.0,1
2025-08-02 06:38:47.680,170.6,787.28,0.0,1
2025-08-02 06:38:47.836,170.6,787.28,0.0,1
2025-08-02 06:38:47.957,170.6,787.28,0.0,1
2025-08-02 06:38:48.056,170.6,787.28,0.0,1
2025-08-02 06:38:48.129,170.6,787.28,0.0,1
2025-08-02 06:38:48.207,170.6,787.28,0.0,1
2025-08-02 06:38:48.274,170.6,787.28,0.0,1
2025-08-02 06:38:48.368,170.6,787.28,0.0,1
2025-08-02 06:38:48.521,170.6,787.28,0.0,1
2025-08-02 06:38:48.669,170.6,787.28,0.0,1
2025-08-02 06:38:48.817,170.6,787.28,0.0,1
2025-08-02 06:38:48.893,170.6,787.28,0.0,1
2025-08-02 06:38:48.995,170.6,787.28,0.0,1
2025-08-02 06:38:49.146,170.6,787.28,0.0,1
2025-08-02 06:38:49.221,170.6,787.28,0.0,1
2025-08-02 06:38:49.289,170.6,787.28,0.0,1
2025-08-02 06:38:49.386,170.6,787.28,0.0,1
2025-08-02 06:38:49.546,170.6,787.28,0.0,1
2025-08-02 06:38:49.730,170.6,787.28,0.0,1
2025-08-02 06:38:49.861,170.6,787.28,0.0,1
2025-08-02 06:38:50.014,170.6,787.46,0.0,1
2025-08-02 06:38:50.084,170.6,787.46,0.0,1
2025-08-02 06:38:50.251,170.6,787.46,0.0,1
2025-08-02 06:38:50.350,170.6,787.46,0.0,1
2025-08-02 06:38:50.498,170.6,787.46,0.0,1
2025-08-02 06:38:50.651,170.6,787.46,0.0,1
2025-08-02 06:38:50.790,170.6,787.46,0.0,1
2025-08-02 06:38:50.867,170.6,787.46,0.0,1
2025-08-02 06:38:50.934,170.6,787.46,0.0,1
2025-08-02 06:38:51.025,170.6,787.46,0.0,1
2025-08-02 06:38:51.191,170.6,787.46,0.0,1
2025-08-02 06:38:51.351,170.6,787.46,0.0,1
2025-08-02 06:38:51.507,170.6,787.46,0.0,1
2025-08-02 06:38:51.719,170.6,787.46,0.0,1
2025-08-02 06:38:52.045,170.6,787.46,0.0,1
2025-08-02 06:38:52.202,170.6,787.46,0.0,1
2025-08-02 06:38:52.362,170.6,787.46,0.0,1
2025-08-02 06:38:52.512,170.6,787.64,0.0,1
2025-08-02 06:38:52.660,170.6,787.64,0.0,1
2025-08-02 06:38:52.835,170.6,787.64,0.0,1
2025-08-02 06:38:52.988,170.6,787.64,0.0,1
2025-08-02 06:38:53.143,170.6,787.64,0.0,1
2025-08-02 06:38:53.327,170.6,787.64,0.0,1
2025-08-02 06:38:53.483,170.6,787.64,0.0,1
2025-08-02 06:38:53.606,170.6,787.64,0.0,1
2025-08-02 06:38:53.708,170.6,787.64,0.0,1
2025-08-02 06:38:53.857,170.6,787.64,0.0,1
2025-08-02 06:38:53.934,170.6,787.64,0.0,1
2025-08-02 06:38:54.003,170.6,787.64,0.0,1
2025-08-02 06:38:54.101,170.6,787.64,0.0,1
2025-08-02 06:38:54.247,170.6,787.64,0.0,1
2025-08-02 06:38:54.406,170.6,787.64,0.0,1
2025-08-02 06:38:54.589,170.6,787.64,0.0,1
2025-08-02 06:38:54.717,170.6,787.64,0.0,1
2025-08-02 06:38:54.819,170.6,787.64,0.0,1
2025-08-02 06:38:54.944,170.6,787.82,0.0,1
2025-08-02 06:38:55.128,170.6,787.82,0.0,1
2025-08-02 06:38:55.260,170.6,787.82,0.0,1
2025-08-02 06:38:55.419,170.6,787.82,0.0,1
2025-08-02 06:38:55.598,172.4,787.82,0.0,1
2025-08-02 06:38:55.750,172.4,787.82,0.0,1
2025-08-02 06:38:55.887,172.4,787.82,0.0,1
2025-08-02 06:38:55.988,172.4,787.82,0.0,1
2025-08-02 06:38:56.144,172.4,787.82,0.0,1
2025-08-02 06:38:56.293,172.4,787.82,0.0,1
2025-08-02 06:38:56.436,172.4,787.82,0.0,1
2025-08-02 06:38:56.506,172.4,787.82,0.0,1
2025-08-02 06:38:56.584,172.4,787.82,0.0,1
2025-08-02 06:38:56.726,172.4,787.82,0.0,1
2025-08-02 06:38:56.932,172.4,787.82,0.0,1
2025-08-02 06:38:57.123,172.4,788.0,0.0,1
2025-08-02 06:38:57.277,172.4,788.0,0.0,1
2025-08-02 06:38:57.458,172.4,788.0,0.0,1
2025-08-02 06:38:57.614,172.4,788.0,0.0,1
2025-08-02 06:38:57.765,172.4,788.0,0.0,1
2025-08-02 06:38:57.937,172.4,788.0,0.0,1
2025-08-02 06:38:58.088,172.4,788.0,0.0,1
2025-08-02 06:38:58.248,172.4,788.0,0.0,1
2025-08-02 06:38:58.425,172.4,788.0,0.0,1
2025-08-02 06:38:58.556,172.4,788.0,0.0,1
2025-08-02 06:38:58.652,172.4,788.0,0.0,1
2025-08-02 06:38:58.864,172.4,788.0,0.0,1
2025-08-02 06:38:58.967,172.4,788.18,0.0,1
2025-08-02 06:38:59.139,172.4,788.18,0.0,1
2025-08-02 06:38:59.287,172.4,788.18,0.0,1
2025-08-02 06:38:59.444,172.4,788.18,0.0,1
2025-08-02 06:38:59.631,172.4,788.18,0.0,1
2025-08-02 06:38:59.751,172.4,788.18,0.0,1
2025-08-02 06:38:59.824,172.4,788.18,0.0,1
2025-08-02 06:38:59.924,172.4,788.18,0.0,1
2025-08-02 06:39:00.073,172.4,788.18,0.0,1
2025-08-02 06:39:00.224,172.4,788.36,0.0,1
2025-08-02 06:39:00.405,172.4,788.36,0.0,1
2025-08-02 06:39:00.537,172.4,788.36,0.0,1
2025-08-02 06:39:00.633,172.4,788.36,0.0,1
2025-08-02 06:39:00.724,172.4,788.36,0.0,1
2025-08-02 06:39:00.873,172.4,788.36,0.0,1
2025-08-02 06:39:01.041,172.4,788.36,0.0,1
2025-08-02 06:39:01.161,172.4,788.36,0.0,1
2025-08-02 06:39:01.256,172.4,788.36,0.0,1
2025-08-02 06:39:01.326,172.4,788.36,0.0,1
2025-08-02 06:39:01.394,172.4,788.36,0.0,1
2025-08-02 06:39:01.492,172.4,788.36,0.0,1
2025-08-02 06:39:01.654,172.4,788.36,0.0,1
2025-08-02 06:39:01.785,172.4,788.36,0.0,1
2025-08-02 06:39:01.990,172.4,788.36,0.0,1
2025-08-02 06:39:02.194,172.4,788.54,0.0,1
2025-08-02 06:39:02.335,172.4,788.54,0.0,1
2025-08-02 06:39:02.404,172.4,788.54,0.0,1
2025-08-02 06:39:02.551,172.4,788.54,0.0,1
2025-08-02 06:39:02.654,172.4,788.54,0.0,1
2025-08-02 06:39:02.801,172.4,788.54,0.0,1
2025-08-02 06:39:02.954,172.4,788.54,0.0,1
2025-08-02 06:39:03.106,172.4,788.54,0.0,1
2025-08-02 06:39:03.282,172.4,788.54,0.0,1
2025-08-02 06:39:03.440,172.4,788.72,0.0,1
2025-08-02 06:39:03.568,172.4,788.72,0.0,1
2025-08-02 06:39:03.720,172.4,788.72,0.0,1
2025-08-02 06:39:03.874,172.4,788.72,0.0,1
2025-08-02 06:39:03.947,172.4,788.72,0.0,1
2025-08-02 06:39:04.106,172.4,788.72,0.0,1
2025-08-02 06:39:04.263,172.4,788.72,0.0,1
2025-08-02 06:39:04.414,172.4,788.72,0.0,1
2025-08-02 06:39:04.491,172.4,788.72,0.0,1
2025-08-02 06:39:04.564,172.4,788.72,0.0,1
2025-08-02 06:39:04.654,172.4,788.72,0.0,1
2025-08-02 06:39:04.802,172.4,788.72,0.0,1
2025-08-02 06:39:04.898,172.4,788.72,0.0,1
2025-08-02 06:39:05.055,172.4,788.9,0.0,1
2025-08-02 06:39:05.204,172.4,788.9,0.0,1
2025-08-02 06:39:05.376,172.4,788.9,0.0,1
2025-08-02 06:39:05.520,172.4,788.9,0.0,1
2025-08-02 06:39:05.676,172.4,788.9,0.0,1
2025-08-02 06:39:05.748,172.4,788.9,0.0,1
2025-08-02 06:39:05.818,172.4,788.9,0.0,1
2025-08-02 06:39:05.886,172.4,788.9,0.0,1
2025-08-02 06:39:05.985,172.4,788.9,0.0,1
2025-08-02 06:39:06.125,172.4,788.9,0.0,1
2025-08-02 06:39:06.278,172.4,788.9,0.0,1
2025-08-02 06:39:06.375,172.4,788.9,0.0,1
2025-08-02 06:39:06.573,172.4,788.9,0.0,1
2025-08-02 06:39:06.768,172.4,788.9,0.0,1
2025-08-02 06:39:06.969,172.4,788.9,0.0,1
2025-08-02 06:39:07.178,172.4,789.08,0.0,1
2025-08-02 06:39:07.332,172.4,789.08,0.0,1
2025-08-02 06:39:07.480,172.4,789.08,0.0,1
2025-08-02 06:39:07.662,172.4,789.08,0.0,1
2025-08-02 06:39:07.815,172.4,789.08,0.0,1
2025-08-02 06:39:07.944,172.4,789.08,0.0,1
2025-08-02 06:39:08.033,172.4,789.08,0.0,1
2025-08-02 06:39:08.102,172.4,789.08,0.0,1
2025-08-02 06:39:08.200,172.4,789.08,0.0,1
2025-08-02 06:39:08.347,172.4,789.08,0.0,1
2025-08-02 06:39:08.506,172.4,789.08,0.0,1
2025-08-02 06:39:08.695,172.4,789.08,0.0,1
2025-08-02 06:39:08.816,172.4,789.08,0.0,1
2025-08-02 06:39:08.888,172.4,789.08,0.0,1
2025-08-02 06:39:08.986,172.4,789.08,0.0,1
2025-08-02 06:39:09.115,172.4,789.26,0.0,1
2025-08-02 06:39:09.209,172.4,789.26,0.0,1
2025-08-02 06:39:09.304,172.4,789.26,0.0,1
2025-08-02 06:39:09.458,172.4,789.26,0.0,1
2025-08-02 06:39:09.559,172.4,789.26,0.0,1
2025-08-02 06:39:09.703,172.4,789.26,0.0,1
2025-08-02 06:39:09.886,172.4,789.26,0.0,1
2025-08-02 06:39:10.022,172.4,789.26,0.0,1
2025-08-02 06:39:10.173,172.4,789.26,0.0,1
2025-08-02 06:39:10.242,172.4,789.26,0.0,1
2025-08-02 06:39:10.342,172.4,789.26,0.0,1
2025-08-02 06:39:10.515,172.4,789.26,0.0,1
2025-08-02 06:39:10.647,172.4,789.26,0.0,1
2025-08-02 06:39:10.797,172.4,789.26,0.0,1
2025-08-02 06:39:10.897,172.4,789.26,0.0,1
2025-08-02 06:39:11.042,172.4,789.26,0.0,1
2025-08-02 06:39:11.292,172.4,789.26,0.0,1
2025-08-02 06:39:11.436,172.4,789.26,0.0,1
2025-08-02 06:39:11.515,172.4,789.26,0.0,1
2025-08-02 06:39:11.858,172.4,789.26,0.0,1
2025-08-02 06:39:12.064,172.4,789.44,0.0,1
2025-08-02 06:39:12.217,172.4,789.44,0.0,1
2025-08-02 06:39:12.366,172.4,789.44,0.0,1
2025-08-02 06:39:12.530,172.4,789.44,0.0,1
2025-08-02 06:39:12.701,172.4,789.44,0.0,1
2025-08-02 06:39:12.851,172.4,789.44,0.0,1
2025-08-02 06:39:13.000,172.4,789.44,0.0,1
2025-08-02 06:39:13.176,172.4,789.44,0.0,1
2025-08-02 06:39:13.327,172.4,789.44,0.0,1
2025-08-02 06:39:13.478,172.4,789.44,0.0,1
2025-08-02 06:39:13.572,172.4,789.44,0.0,1
2025-08-02 06:39:13.718,172.4,789.44,0.0,1
2025-08-02 06:39:13.919,172.4,789.44,0.0,1
2025-08-02 06:39:14.044,172.4,789.44,0.0,1
2025-08-02 06:39:14.193,172.4,789.44,0.0,1
2025-08-02 06:39:14.288,172.4,789.44,0.0,1
2025-08-02 06:39:14.436,172.4,789.44,0.0,1
2025-08-02 06:39:14.597,172.4,789.44,0.0,1
2025-08-02 06:39:14.722,172.4,789.62,0.0,1
2025-08-02 06:39:14.820,172.4,789.62,0.0,1
2025-08-02 06:39:14.965,172.4,789.62,0.0,1
2025-08-02 06:39:15.109,172.4,789.62,0.0,1
2025-08-02 06:39:15.187,172.4,789.62,0.0,1
2025-08-02 06:39:15.259,172.4,789.62,0.0,1
2025-08-02 06:39:15.381,172.4,789.62,0.0,1
2025-08-02 06:39:15.508,172.4,789.62,0.0,1
2025-08-02 06:39:15.656,172.4,789.62,0.0,1
2025-08-02 06:39:15.757,172.4,789.62,0.0,1
2025-08-02 06:39:15.903,172.4,789.62,0.0,1
2025-08-02 06:39:15.976,172.4,789.62,0.0,1
2025-08-02 06:39:16.053,172.4,789.62,0.0,1
2025-08-02 06:39:16.143,172.4,789.62,0.0,1
2025-08-02 06:39:16.289,172.4,789.62,0.0,1
2025-08-02 06:39:16.452,172.4,789.62,0.0,1
2025-08-02 06:39:16.641,172.4,789.62,0.0,1
2025-08-02 06:39:16.846,172.4,789.62,0.0,1
2025-08-02 06:39:17.050,172.4,789.62,0.0,1
2025-08-02 06:39:17.167,172.4,789.62,0.0,1
2025-08-02 06:39:17.318,172.4,789.62,0.0,1
2025-08-02 06:39:17.497,172.4,789.62,0.0,1
2025-08-02 06:39:17.655,172.4,789.62,0.0,1
2025-08-02 06:39:17.787,172.4,789.62,0.0,1
2025-08-02 06:39:17.882,172.4,789.62,0.0,1
2025-08-02 06:39:17.973,172.4,789.62,0.0,1
2025-08-02 06:39:18.133,172.4,789.8,0.0,1
2025-08-02 06:39:18.309,172.4,789.8,0.0,1
2025-08-02 06:39:18.451,172.4,789.8,0.0,1
2025-08-02 06:39:18.607,172.4,789.8,0.0,1
2025-08-02 06:39:18.768,172.4,789.8,0.0,1
2025-08-02 06:39:18.929,172.4,789.8,0.0,1
2025-08-02 06:39:19.082,172.4,789.8,0.0,1
2025-08-02 06:39:19.230,172.4,789.8,0.0,1
2025-08-02 06:39:19.324,172.4,789.8,0.0,1
2025-08-02 06:39:19.470,172.4,789.8,0.0,1
2025-08-02 06:39:19.570,172.4,789.8,0.0,1
2025-08-02 06:39:19.724,172.4,789.8,0.0,1
2025-08-02 06:39:19.878,172.4,789.8,0.0,1
2025-08-02 06:39:19.996,172.4,789.8,0.0,1
2025-08-02 06:39:20.118,172.4,789.8,0.0,1
2025-08-02 06:39:20.259,172.4,789.8,0.0,1
2025-08-02 06:39:20.436,172.4,789.8,0.0,1
2025-08-02 06:39:20.595,172.4,789.8,0.0,1
2025-08-02 06:39:20.720,172.4,789.8,0.0,1
2025-08-02 06:39:20.834,172.4,789.8,0.0,1
2025-08-02 06:39:20.984,172.4,789.8,0.0,1
2025-08-02 06:39:21.166,172.4,789.8,0.0,1
2025-08-02 06:39:21.290,174.2,789.8,0.0,1
2025-08-02 06:39:21.360,174.2,789.8,0.0,1
2025-08-02 06:39:21.452,174.2,789.8,0.0,1
2025-08-02 06:39:21.653,172.4,789.8,0.0,1
2025-08-02 06:39:21.856,172.4,789.8,0.0,1
2025-08-02 06:39:21.995,172.4,789.98,0.0,1
2025-08-02 06:39:22.172,174.2,789.98,0.0,1
2025-08-02 06:39:22.326,174.2,789.98,0.0,1
2025-08-02 06:39:22.485,174.2,789.98,0.0,1
2025-08-02 06:39:22.661,172.4,789.98,0.0,1
2025-08-02 06:39:22.794,172.4,789.98,0.0,1
2025-08-02 06:39:22.865,172.4,789.98,0.0,1
2025-08-02 06:39:22.963,174.2,789.98,0.0,1
2025-08-02 06:39:23.119,174.2,789.98,0.0,1
2025-08-02 06:39:23.238,174.2,789.98,0.0,1
2025-08-02 06:39:23.331,174.2,789.98,0.0,1
2025-08-02 06:39:23.502,174.2,789.98,0.0,1
2025-08-02 06:39:23.650,174.2,789.98,0.0,1
2025-08-02 06:39:23.800,174.2,789.98,0.0,1
2025-08-02 06:39:23.987,174.2,789.98,0.0,1
2025-08-02 06:39:24.120,174.2,789.98,0.0,1
2025-08-02 06:39:24.355,174.2,789.98,0.0,1
2025-08-02 06:39:24.541,174.2,789.98,0.0,1
2025-08-02 06:39:24.689,174.2,789.98,0.0,1
2025-08-02 06:39:24.842,174.2,789.98,0.0,1
2025-08-02 06:39:25.091,174.2,789.98,0.0,1
2025-08-02 06:39:25.244,174.2,789.98,0.0,1
2025-08-02 06:39:25.406,174.2,789.98,0.0,1
2025-08-02 06:39:25.555,174.2,789.98,0.0,1
2025-08-02 06:39:25.657,174.2,789.98,0.0,1
2025-08-02 06:39:25.808,174.2,789.98,0.0,1
2025-08-02 06:39:25.959,174.2,789.98,0.0,1
2025-08-02 06:39:26.137,174.2,789.98,0.0,1
2025-08-02 06:39:26.286,174.2,789.98,0.0,1
2025-08-02 06:39:26.432,174.2,789.98,0.0,1
2025-08-02 06:39:26.505,174.2,789.98,0.0,1
2025-08-02 06:39:26.716,174.2,789.98,0.0,1
2025-08-02 06:39:26.920,174.2,789.98,0.0,1
2025-08-02 06:39:27.052,174.2,789.98,0.0,1
2025-08-02 06:39:27.227,174.2,790.16,0.0,1
2025-08-02 06:39:27.414,174.2,790.16,0.0,1
2025-08-02 06:39:27.542,174.2,790.16,0.0,1
2025-08-02 06:39:27.699,174.2,790.16,0.0,1
2025-08-02 06:39:27.887,174.2,790.16,0.0,1
2025-08-02 06:39:28.013,174.2,790.16,0.0,1
2025-08-02 06:39:28.087,174.2,790.16,0.0,1
2025-08-02 06:39:28.177,174.2,790.16,0.0,1
2025-08-02 06:39:28.325,174.2,790.16,0.0,1
2025-08-02 06:39:28.481,174.2,790.16,0.0,1
2025-08-02 06:39:28.661,174.2,790.16,0.0,1
2025-08-02 06:39:28.812,174.2,790.16,0.0,1
2025-08-02 06:39:28.962,174.2,790.16,0.0,1
2025-08-02 06:39:29.137,174.2,790.16,0.0,1
2025-08-02 06:39:29.271,174.2,790.16,0.0,1
2025-08-02 06:39:29.346,174.2,790.16,0.0,1
2025-08-02 06:39:29.446,174.2,790.16,0.0,1
2025-08-02 06:39:29.592,174.2,790.16,0.0,1
2025-08-02 06:39:29.741,174.2,790.16,0.0,1
2025-08-02 06:39:29.921,174.2,790.16,0.0,1
2025-08-02 06:39:30.069,174.2,790.16,0.0,1
2025-08-02 06:39:30.216,174.2,790.16,0.0,1
2025-08-02 06:39:30.288,174.2,790.16,0.0,1
2025-08-02 06:39:30.354,174.2,790.16,0.0,1
2025-08-02 06:39:30.454,174.2,790.34,0.0,1
2025-08-02 06:39:30.551,174.2,790.34,0.0,1
2025-08-02 06:39:30.699,174.2,790.34,0.0,1
2025-08-02 06:39:30.848,174.2,790.34,0.0,1
2025-08-02 06:39:31.004,174.2,790.34,0.0,1
2025-08-02 06:39:31.187,174.2,790.34,0.0,1
2025-08-02 06:39:31.308,174.2,790.34,0.0,1
2025-08-02 06:39:31.400,174.2,790.34,0.0,1
2025-08-02 06:39:31.570,174.2,790.34,0.0,1
2025-08-02 06:39:31.704,174.2,790.34,0.0,1
2025-08-02 06:39:31.913,174.2,790.34,0.0,1
2025-08-02 06:39:32.046,174.2,790.34,0.0,1
2025-08-02 06:39:32.195,174.2,790.34,0.0,1
2025-08-02 06:39:32.295,174.2,790.34,0.0,1
2025-08-02 06:39:32.444,174.2,790.34,0.0,1
2025-08-02 06:39:32.597,174.2,790.34,0.0,1
2025-08-02 06:39:32.746,174.2,790.34,0.0,1
2025-08-02 06:39:32.919,174.2,790.34,0.0,1
2025-08-02 06:39:33.057,174.2,790.34,0.0,1
2025-08-02 06:39:33.128,174.2,790.34,0.0,1
2025-08-02 06:39:33.283,174.2,790.34,0.0,1
2025-08-02 06:39:33.461,174.2,790.52,0.0,1
2025-08-02 06:39:33.616,174.2,790.52,0.0,1
2025-08-02 06:39:33.764,174.2,790.52,0.0,1
2025-08-02 06:39:33.941,174.2,790.52,0.0,1
2025-08-02 06:39:34.098,174.2,790.52,0.0,1
2025-08-02 06:39:34.230,174.2,790.52,0.0,1
2025-08-02 06:39:34.308,174.2,790.52,0.0,1
2025-08-02 06:39:34.377,174.2,790.52,0.0,1
2025-08-02 06:39:34.522,174.2,790.52,0.0,1
2025-08-02 06:39:34.626,174.2,790.52,0.0,1
2025-08-02 06:39:34.772,174.2,790.52,0.0,1
2025-08-02 06:39:34.925,174.2,790.52,0.0,1
2025-08-02 06:39:35.075,174.2,790.52,0.0,1
2025-08-02 06:39:35.175,174.2,790.52,0.0,1
2025-08-02 06:39:35.323,174.2,790.52,0.0,1
2025-08-02 06:39:35.474,174.2,790.7,0.0,1
2025-08-02 06:39:35.644,174.2,790.7,0.0,1
2025-08-02 06:39:35.796,174.2,790.7,0.0,1
2025-08-02 06:39:35.946,174.2,790.7,0.0,1
2025-08-02 06:39:36.104,174.2,790.7,0.0,1
2025-08-02 06:39:36.282,174.2,790.7,0.0,1
2025-08-02 06:39:36.441,174.2,790.7,0.0,1
2025-08-02 06:39:36.584,174.2,790.7,0.0,1
2025-08-02 06:39:36.728,174.2,790.7,0.0,1
2025-08-02 06:39:36.926,174.2,790.7,0.0,1
2025-08-02 06:39:37.122,174.2,790.7,0.0,1
2025-08-02 06:39:37.300,174.2,790.7,0.0,1
2025-08-02 06:39:37.451,174.2,790.7,0.0,1
2025-08-02 06:39:37.696,174.2,790.7,0.0,1
2025-08-02 06:39:37.848,174.2,790.7,0.0,1
2025-08-02 06:39:38.028,174.2,790.7,0.0,1
2025-08-02 06:39:38.150,174.2,790.7,0.0,1
2025-08-02 06:39:38.224,174.2,790.7,0.0,1
2025-08-02 06:39:38.376,174.2,790.88,0.0,1
2025-08-02 06:39:38.452,174.2,790.88,0.0,1
2025-08-02 06:39:38.550,174.2,790.88,0.0,1
2025-08-02 06:39:38.705,174.2,790.88,0.0,1
2025-08-02 06:39:38.854,174.2,790.88,0.0,1
2025-08-02 06:39:38.923,174.2,790.88,0.0,1
2025-08-02 06:39:39.097,174.2,790.88,0.0,1
2025-08-02 06:39:39.257,174.2,790.88,0.0,1
2025-08-02 06:39:39.390,174.2,790.88,0.0,1
2025-08-02 06:39:39.464,174.2,790.88,0.0,1
2025-08-02 06:39:39.533,174.2,790.88,0.0,1
2025-08-02 06:39:39.607,174.2,790.88,0.0,1
2025-08-02 06:39:39.675,174.2,790.88,0.0,1
2025-08-02 06:39:39.774,174.2,790.88,0.0,1
2025-08-02 06:39:39.953,174.2,790.88,0.0,1
2025-08-02 06:39:40.081,174.2,790.88,0.0,1
2025-08-02 06:39:40.235,174.2,790.88,0.0,1
2025-08-02 06:39:40.315,174.2,790.88,0.0,1
2025-08-02 06:39:40.383,174.2,791.06,0.0,1
2025-08-02 06:39:40.487,174.2,791.06,0.0,1
2025-08-02 06:39:40.609,174.2,791.06,0.0,1
2025-08-02 06:39:40.691,174.2,791.06,0.0,1
2025-08-02 06:39:40.864,174.2,791.06,0.0,1
2025-08-02 06:39:41.013,174.2,791.06,0.0,1
2025-08-02 06:39:41.168,174.2,791.06,0.0,1
2025-08-02 06:39:41.317,174.2,791.06,0.0,1
2025-08-02 06:39:41.396,174.2,791.06,0.0,1
2025-08-02 06:39:41.466,174.2,791.06,0.0,1
2025-08-02 06:39:41.576,174.2,791.06,0.0,1
2025-08-02 06:39:41.781,174.2,791.06,0.0,1
2025-08-02 06:39:41.992,174.2,791.06,0.0,1
2025-08-02 06:39:42.174,174.2,791.06,0.0,1
2025-08-02 06:39:42.328,174.2,791.06,0.0,1
2025-08-02 06:39:42.428,174.2,791.06,0.0,1
2025-08-02 06:39:42.574,174.2,791.06,0.0,1
2025-08-02 06:39:42.728,174.2,791.06,0.0,1
2025-08-02 06:39:42.876,174.2,791.06,0.0,1
2025-08-02 06:39:42.948,174.2,791.06,0.0,1
2025-08-02 06:39:43.068,174.2,791.06,0.0,1
2025-08-02 06:39:43.187,174.2,791.06,0.0,1
2025-08-02 06:39:43.248,176.0,791.06,0.0,1
2025-08-02 06:39:43.342,176.0,791.06,0.0,1
2025-08-02 06:39:43.517,176.0,791.24,0.0,1
2025-08-02 06:39:43.638,176.0,791.24,0.0,1
2025-08-02 06:39:43.737,176.0,791.24,0.0,1
2025-08-02 06:39:43.886,176.0,791.24,0.0,1
2025-08-02 06:39:44.037,176.0,791.24,0.0,1
2025-08-02 06:39:44.131,176.0,791.24,0.0,1
2025-08-02 06:39:44.252,176.0,791.24,0.0,1
2025-08-02 06:39:44.411,176.0,791.24,0.0,1
2025-08-02 06:39:44.581,176.0,791.24,0.0,1
2025-08-02 06:39:44.745,176.0,791.24,0.0,1
2025-08-02 06:39:44.899,176.0,791.24,0.0,1
2025-08-02 06:39:45.024,176.0,791.24,0.0,1
2025-08-02 06:39:45.120,176.0,791.24,0.0,1
2025-08-02 06:39:45.211,176.0,791.24,0.0,1
2025-08-02 06:39:45.432,176.0,791.24,0.0,1
2025-08-02 06:39:45.587,176.0,791.24,0.0,1
2025-08-02 06:39:45.712,176.0,791.24,0.0,1
